"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","responses","button_pressed","images","left_choice","right_choice"
"","html-button-response","102","272560","0.0-102.0","1438.3999998569489","","","","1","","",""
"","html-keyboard-response","103","273564","0.0-103.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","104","274068","0.0-104.0","null","stimuli/images_hvm10/im58.png","","","null","58","5","2"
"","html-button-response","105","275197","0.0-105.0","1125.7999999523163","","","","1","","",""
"","html-keyboard-response","106","276203","0.0-106.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","107","276709","0.0-107.0","null","stimuli/images_hvm10/im31.png","","","null","31","1","3"
"","html-button-response","108","277873","0.0-108.0","1161.3999998569489","","","","0","","",""
"","html-keyboard-response","109","278880","0.0-109.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","110","279388","0.0-110.0","null","stimuli/images_hvm10/im47.png","","","null","47","2","9"
"","html-button-response","111","281003","0.0-111.0","1612.3999998569489","","","","1","","",""
"","html-keyboard-response","112","282009","0.0-112.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","113","282514","0.0-113.0","null","stimuli/images_hvm10/im177.png","","","null","177","5","8"
"","html-button-response","114","283442","0.0-114.0","925.0999999046326","","","","1","","",""
"","html-keyboard-response","115","284447","0.0-115.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","116","284955","0.0-116.0","null","stimuli/images_hvm10/im190.png","","","null","190","9","4"
"","html-button-response","117","285901","0.0-117.0","942.2999999523163","","","","0","","",""
"","html-keyboard-response","118","286904","0.0-118.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","119","287409","0.0-119.0","null","stimuli/images_hvm10/im86.png","","","null","86","3","4"
"","html-button-response","120","288425","0.0-120.0","1012.3999998569489","","","","1","","",""
"","html-keyboard-response","121","289431","0.0-121.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","122","289939","0.0-122.0","null","stimuli/images_hvm10/im155.png","","","null","155","1","7"
"","html-button-response","123","290654","0.0-123.0","712.0999999046326","","","","1","","",""
"","html-keyboard-response","124","291659","0.0-124.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","125","292164","0.0-125.0","null","stimuli/images_hvm10/im38.png","","","null","38","6","1"
